data_pm_2.5,dates,data_pm_10,precipitation,year,Number of tourists,Receipts,perc of GNP,date,uWind,vWind,wind_dir_deg,wind_dir_labels,wind_speed
4.331591196837792e-09,2019-06-11,6.248821904364377e-09,0.0,2019,12.93,9.95,7.7,2019-06-11,-0.811945120493571,-3.009749412536621,15.097380893209277,N,3.1173460515248954
5.7688441801317936e-09,2019-06-12,8.339453572148159e-09,0.0,2019,12.93,9.95,7.7,2019-06-12,-0.1691415674156613,-2.7108676698472767,3.570278088054863,N,2.7161392440836
1.0951801444891718e-08,2019-06-13,1.605834923368299e-08,1.3766176,2019,12.93,9.95,7.7,2019-06-13,1.392797009812461,-2.5300472577412925,331.167112180853,NW,2.888082865318578
1.6668532665242708e-08,2019-06-14,2.3717998232086757e-08,0.0,2019,12.93,9.95,7.7,2019-06-14,0.2741014346894291,-2.5978592766655817,353.9769779749478,N,2.6122795443551254
4.374662299078125e-09,2019-06-15,6.319664791476498e-09,0.0,2019,12.93,9.95,7.7,2019-06-15,-0.4976901478237576,-2.6922814051310224,10.473359246824941,N,2.7378960257203167
5.165763039549631e-09,2019-06-16,7.386118050511925e-09,0.0,2019,12.93,9.95,7.7,2019-06-16,0.6172925035158793,-1.8329951498243544,341.38816645275807,N,1.9341461305125085
5.02002284186176e-09,2019-06-17,7.339494012548187e-09,0.0,2019,12.93,9.95,7.7,2019-06-17,0.27118786838319564,-2.004944642384847,352.2969489593643,N,2.02320188784657
4.535029352048525e-09,2019-06-18,6.608195435298114e-09,0.0,2019,12.93,9.95,7.7,2019-06-18,1.0704557365841336,-1.756193584865994,328.6363663688204,NW,2.0567185980367735
1.1439779568078734e-08,2019-06-19,1.6483540643541517e-08,0.0,2019,12.93,9.95,7.7,2019-06-19,0.8865677283869849,-2.2432165145874023,338.4349954120621,N,2.412057766376028
3.821232108514039e-09,2019-06-20,5.495140897870954e-09,0.0,2019,12.93,9.95,7.7,2019-06-20,0.36341019347310066,-2.621811283959283,352.10849467151724,N,2.646877665744373
8.430351416954807e-09,2019-06-21,1.2046987851732638e-08,0.0,2019,12.93,9.95,7.7,2019-06-21,-0.8051845762464735,-2.8615937762790256,15.715341891454045,N,2.9727161220446305
4.725404956218426e-09,2019-06-22,6.791941009609559e-09,0.0,2019,12.93,9.95,7.7,2019-06-22,-0.07376519176695082,-2.7580148379007974,1.5320536948263452,N,2.759001114461061
3.5668019648937843e-09,2019-06-23,5.1923830790556735e-09,0.0,2019,12.93,9.95,7.7,2019-06-23,0.1600942512353261,-2.4701174630059137,356.2917093877296,N,2.4753000727841807
6.759416470991653e-09,2019-06-24,9.822665014702636e-09,0.0,2019,12.93,9.95,7.7,2019-06-24,0.7794680694739025,-1.9087620311313205,337.7867052580277,N,2.061781502200933
4.1764720987158555e-09,2019-06-25,6.0357688569379064e-09,0.0,2019,12.93,9.95,7.7,2019-06-25,0.7340787516699897,-1.385670820871989,332.086960217513,NW,1.5681056206357473
7.914137123421483e-09,2019-06-26,1.2247419411970384e-08,0.0,2019,12.93,9.95,7.7,2019-06-26,1.1052680769417849,-1.9363535245259602,330.2823315656827,NW,2.2295924501690214
6.818292819232852e-09,2019-06-27,9.844531967395653e-09,0.0,2019,12.93,9.95,7.7,2019-06-27,-0.03406310412618849,-2.8410641882154675,0.686918163414532,N,2.8412683816604027
1.3146069788305681e-08,2019-06-28,1.8841153304194336e-08,0.0,2019,12.93,9.95,7.7,2019-06-28,-0.16092767980363637,-2.829992241329617,3.2546228963831823,N,2.8345641294761372
4.7744336262312e-09,2019-06-29,6.907347582796319e-09,0.0,2019,12.93,9.95,7.7,2019-06-29,0.6589982112248739,-2.0595310529073076,342.25663371802545,N,2.162393766243111
1.5229878913558537e-08,2019-06-30,2.2611995054155898e-08,0.0,2019,12.93,9.95,7.7,2019-06-30,0.9755717383490669,-2.035824828677707,334.39615668520236,NW,2.2575036987181294
8.934743833677317e-09,2019-07-01,1.2827618078858904e-08,0.0,2019,12.93,9.95,7.7,2019-07-01,0.6338228384653728,-2.369816197289361,345.0263393504695,N,2.4531123495460436
8.956941854876277e-09,2019-07-02,1.3016494548878654e-08,0.0,2019,12.93,9.95,7.7,2019-07-02,0.37266596820619374,-2.3959752718607583,351.1591496437733,N,2.4247839959937245
5.5042537194793795e-09,2019-07-03,8.010366925326196e-09,0.0,2019,12.93,9.95,7.7,2019-07-03,0.5631480548116896,-2.5146387418111167,347.37700586986074,N,2.5769252479370808
3.520993163697028e-09,2019-07-04,5.169599859300433e-09,0.0,2019,12.93,9.95,7.7,2019-07-04,0.5258293151855469,-2.244309902191162,346.81376516634566,N,2.3050864204584185
1.0086780410922813e-08,2019-07-05,1.4246672619400158e-08,0.015396806,2019,12.93,9.95,7.7,2019-07-05,0.4210138188468085,-2.0182844797770185,348.21707733824695,N,2.0617286138017206
1.481716860318727e-08,2019-07-06,2.056855130661006e-08,0.038226698,2019,12.93,9.95,7.7,2019-07-06,0.6868897047307756,-1.7736497455173068,338.8298739286735,N,1.9020123254697219
1.3884493554883193e-08,2019-07-07,1.8320251982117952e-08,0.0,2019,12.93,9.95,7.7,2019-07-07,0.8979758189784156,-1.9382775094774032,335.14239567029637,NW,2.1361835771337354
6.374203165293579e-09,2019-07-08,8.954270103167516e-09,0.0,2019,12.93,9.95,7.7,2019-07-08,0.2724571294254727,-2.817388905419244,354.47635665482403,N,2.8305323053719444
4.150047194784179e-09,2019-07-09,1.5168319822400633e-08,0.0,2019,12.93,9.95,7.7,2019-07-09,-0.23994344141748217,-2.9303234418233237,4.681102427139365,N,2.9401306652559773
5.845546768856735e-09,2019-07-10,3.7437210026469714e-08,0.0,2019,12.93,9.95,7.7,2019-07-10,0.7328288654486338,-2.436389446258545,343.2595127312974,N,2.544215336773747
5.897373415997276e-09,2019-07-11,2.58518324386392e-08,0.0,2019,12.93,9.95,7.7,2019-07-11,1.6677112910482619,-1.4823746151394315,311.632859525169,NW,2.231299049858543
5.783861077579555e-09,2019-07-12,3.433357827209438e-08,0.0,2019,12.93,9.95,7.7,2019-07-12,1.7587830391195087,-1.6134399308098688,312.5320742324978,NW,2.386735466914214
3.4008215965553035e-09,2019-07-13,1.5078796052059307e-08,0.0,2019,12.93,9.95,7.7,2019-07-13,0.8428703314728208,-1.6918882264031305,333.51828419727417,NW,1.8902159046835452
8.463808390257732e-09,2019-07-14,3.592929154194735e-08,0.0,2019,12.93,9.95,7.7,2019-07-14,-0.21783807542588976,-2.16760958565606,5.738780965849401,N,2.1785281138725963
7.095085019503955e-09,2019-07-15,3.4139499970053944e-08,0.0,2019,12.93,9.95,7.7,2019-07-15,-0.33051204681396484,-2.6137051582336426,7.206997265567452,N,2.634519475590626
1.0016384499600406e-08,2019-07-16,4.658947583280337e-08,0.0,2019,12.93,9.95,7.7,2019-07-16,0.0186555716726515,-2.3307175636291504,359.54140187903494,N,2.330792224065422
6.260858533002622e-09,2019-07-17,2.8182156733280728e-08,0.0,2019,12.93,9.95,7.7,2019-07-17,0.09304063518842062,-2.331566015879313,357.7148368131854,N,2.333421660609072
4.466451763995849e-09,2019-07-18,2.0457800183060204e-08,0.0,2019,12.93,9.95,7.7,2019-07-18,-0.36412037081188625,-2.9319227006700306,7.079410335787827,N,2.9544465415953005
1.1070709270318002e-08,2019-07-19,4.1591128721596426e-08,0.0,2019,12.93,9.95,7.7,2019-07-19,0.5404765274789598,-2.3162750138176813,346.8656877977445,N,2.37849633516468
4.801177483360064e-09,2019-07-20,2.132138854360477e-08,0.0,2019,12.93,9.95,7.7,2019-07-20,1.1391108334064484,-1.8457859357198079,328.3195486150726,NW,2.168985756358252
6.919894664225712e-09,2019-07-21,4.0223329569877286e-08,0.0,2019,12.93,9.95,7.7,2019-07-21,0.888127949502733,-1.6424599753485785,331.5985652571588,NW,1.8672027274267735
8.278147375917477e-09,2019-07-22,3.649921207632412e-08,0.0,2019,12.93,9.95,7.7,2019-07-22,0.8114704721503787,-1.741133213043213,335.01171253888816,NW,1.9209448697800102
1.4177810113424894e-08,2019-07-23,6.168598254419067e-08,0.0,2019,12.93,9.95,7.7,2019-07-23,0.8286678559250302,-1.5128540462917752,331.2882159376518,NW,1.7249399354252262
1.1769653501803035e-08,2019-07-24,5.850714296373738e-08,1.3150841,2019,12.93,9.95,7.7,2019-07-24,0.8442490895589193,-1.6475623448689778,332.8683476408818,NW,1.8512747514756498
2.31452602847404e-08,2019-07-25,8.727870338953725e-08,1.5244697,2019,12.93,9.95,7.7,2019-07-25,0.7359086506896548,-1.378000259399414,331.89595468331055,NW,1.5621927720562276
1.5862572554092846e-08,2019-07-26,6.268536808379244e-08,0.0,2019,12.93,9.95,7.7,2019-07-26,0.44532590773370534,-1.8875135845608182,346.7248240471493,N,1.9393356326331133
5.864836047364541e-09,2019-07-27,2.836474198575356e-08,0.0,2019,12.93,9.95,7.7,2019-07-27,-0.29121867815653485,-2.45027838812934,6.777881093437145,N,2.4675235556810713
1.0607517315908144e-08,2019-07-28,4.038507808029612e-08,0.0,2019,12.93,9.95,7.7,2019-07-28,-0.2234157555633121,-2.468419975704617,5.171727736637251,N,2.478509991162333
4.5248986866447405e-09,2019-07-29,2.1923603411855286e-08,0.0,2019,12.93,9.95,7.7,2019-07-29,-0.4469381968180339,-3.0482683181762695,8.34129423593214,N,3.0808592131696213
6.8145480786041546e-09,2019-07-30,4.188917544778459e-08,0.0,2019,12.93,9.95,7.7,2019-07-30,-0.9219583405388726,-3.2466422186957464,15.853108524478614,N,3.375010055971216
4.655376313611459e-09,2019-07-31,2.2048759186488187e-08,0.0,2019,12.93,9.95,7.7,2019-07-31,-0.12174863285488552,-2.6919928656684027,2.5895063458268055,N,2.694744573871819
7.233658741445659e-09,2019-08-01,3.561232619908594e-08,0.0,2019,12.93,9.95,7.7,2019-08-01,0.5796567532751296,-2.0239930152893066,344.01867573455274,N,2.1053621250410495
8.045785968024965e-09,2019-08-02,3.8225592476071046e-08,0.0,2019,12.93,9.95,7.7,2019-08-02,0.21852554546462166,-2.529460324181451,355.06235360978144,N,2.538882223662362
4.5930171402308595e-09,2019-08-03,2.360208269797104e-08,0.0,2019,12.93,9.95,7.7,2019-08-03,0.5479831662442949,-2.564211580488417,347.9370941158368,N,2.6221110922304622
4.9917149580469555e-09,2019-08-04,2.6652880472100016e-08,0.0,2019,12.93,9.95,7.7,2019-08-04,0.12072022093666925,-2.284408940209283,356.9750025169157,N,2.287596463070158
5.3216715973150586e-09,2019-08-05,2.2658533611885634e-08,0.0,2019,12.93,9.95,7.7,2019-08-05,-0.0038770404126909075,-2.2618721326192217,0.09820972277435658,N,2.2618754554046046
1.600950083613384e-08,2019-08-06,6.788384421252402e-08,0.0,2019,12.93,9.95,7.7,2019-08-06,0.45113083057933384,-1.918625831604004,346.76826759317976,N,1.9709500521315488
2.071799971858912e-08,2019-08-07,7.445607979467139e-08,0.0,2019,12.93,9.95,7.7,2019-08-07,0.7328642308712006,-2.0489321284823947,340.31883179450006,N,2.1760544221176623
2.371176076321202e-08,2019-08-08,8.590905818672834e-08,1.4273628,2019,12.93,9.95,7.7,2019-08-08,0.554730044470893,-1.4103510644700792,338.5289145721315,N,1.5155248421885286
1.1557735261902291e-08,2019-08-09,4.292324203014619e-08,2.7289662,2019,12.93,9.95,7.7,2019-08-09,0.5200330317020416,-1.644107500712077,342.4477790582164,N,1.7243908570735722
1.072644922189836e-08,2019-08-10,3.9482930057344046e-08,0.22455181,2019,12.93,9.95,7.7,2019-08-10,-0.17649777399169075,-1.7396140098571777,5.793291801553153,N,1.7485446427001488
7.571174187592788e-09,2019-08-11,3.737915304363737e-08,0.0,2019,12.93,9.95,7.7,2019-08-11,-0.621823658545812,-2.8804139561123314,12.182062009151366,N,2.946769285318074
6.185399248348489e-09,2019-08-12,2.914716938640094e-08,0.0,2019,12.93,9.95,7.7,2019-08-12,-0.8527669376797147,-3.002964496612549,15.85322261056075,N,3.1216994118452686
7.31854932906062e-09,2019-08-13,3.1693299651358586e-08,0.0,2019,12.93,9.95,7.7,2019-08-13,-0.470054997338189,-2.703174750010173,9.864524171770086,N,2.743739315171025
8.543897207780038e-09,2019-08-14,2.866489418745788e-08,0.0,2019,12.93,9.95,7.7,2019-08-14,-0.5318239000108507,-2.2785316043429904,13.137993472224252,N,2.339774119998038
1.4209100611395353e-08,2019-08-15,5.5893547012964007e-08,0.0,2019,12.93,9.95,7.7,2019-08-15,-0.3400904337565104,-2.014050695631239,9.58449090957538,N,2.042562534588689
9.007266293936667e-09,2019-08-16,2.787938866571915e-08,0.0,2019,12.93,9.95,7.7,2019-08-16,-0.364592711130778,-1.7023766305711534,12.088247764158552,N,1.7409807687980026
1.16429548641106e-08,2019-08-17,3.644011524472912e-08,0.0,2019,12.93,9.95,7.7,2019-08-17,-0.015675700373119772,-1.507545206281874,0.595749368399936,N,1.5076267033207014
7.135583852957428e-09,2019-08-18,2.459223534534427e-08,0.0,2019,12.93,9.95,7.7,2019-08-18,0.3807173470656077,-1.9154544936286078,348.75835160274534,N,1.95292386321605
5.360326127412662e-09,2019-08-19,1.9003024195884954e-08,0.0,2019,12.93,9.95,7.7,2019-08-19,-0.025458289517296673,-1.6805038981967502,0.8679188270961049,N,1.6806967234928554
6.646405946442169e-09,2019-08-20,3.015490168678525e-08,0.0,2019,12.93,9.95,7.7,2019-08-20,-0.11994864543279013,-2.35204717848036,2.919415288390951,N,2.3551037360036995
6.75933203853063e-09,2019-08-21,2.3170443126663276e-08,0.0,2019,12.93,9.95,7.7,2019-08-21,0.21369077099694145,-1.9668551021152072,353.79936860365234,N,1.9784293614698225
1.0496664926140653e-08,2019-08-22,3.966285611056719e-08,0.0,2019,12.93,9.95,7.7,2019-08-22,-0.14515013827217949,-0.9631063143412272,8.570568736902203,N,0.9739827182062193
1.3731550130898634e-08,2019-08-23,7.358506085020089e-08,0.0,2019,12.93,9.95,7.7,2019-08-23,0.11530877815352547,0.9008936352199978,187.2938454482915,S,0.9082430601436827
1.608838684497016e-08,2019-08-24,8.536381401746951e-08,0.0,2019,12.93,9.95,7.7,2019-08-24,0.6603293948703342,0.039034826887978435,266.61694432236,W,0.6614821444604504
1.353239729995348e-08,2019-08-25,4.069007660673085e-08,0.0,2019,12.93,9.95,7.7,2019-08-25,0.20939409732818598,-0.854208787282308,346.2265528031861,N,0.879499028007534
1.681139535913978e-08,2019-08-26,6.744847615841598e-08,0.0,2019,12.93,9.95,7.7,2019-08-26,1.1154467860857646,-1.8384784592522516,328.7538570676405,NW,2.15040102718623
1.347292553216528e-08,2019-08-27,5.4873886767836666e-08,0.0,2019,12.93,9.95,7.7,2019-08-27,-0.41040998035007054,-1.8237946298387315,12.682063628432275,N,1.8694018304793492
1.112823292648518e-08,2019-08-28,4.114121069168086e-08,0.5986068,2019,12.93,9.95,7.7,2019-08-28,-0.2092775007088979,-1.3404138882954915,8.873892325662723,N,1.3566526689755196
3.054792835355258e-08,2019-08-29,9.486903451705331e-08,0.0,2019,12.93,9.95,7.7,2019-08-29,-0.30477739373842877,-0.12063457237349617,68.40574262135056,E,0.3277834037679845
1.4982143929989644e-08,2019-08-30,5.030745493187633e-08,0.034648426,2019,12.93,9.95,7.7,2019-08-30,0.2041515078809527,0.3847041163179609,207.95361785251256,SW,0.4355170436183295
1.3553690836332066e-08,2019-08-31,4.764422589786932e-08,0.0,2019,12.93,9.95,7.7,2019-08-31,0.3877907428476546,-0.755661169687907,332.83397977674946,NW,0.8493559110363755
8.346255143606984e-09,2019-09-01,3.489623694175048e-08,1.1396426,2019,12.93,9.95,7.7,2019-09-01,0.9086241987016466,-1.5182799233330622,329.10132231157763,NW,1.7693987283996953
1.4935224057488483e-08,2019-09-02,5.351868326286535e-08,0.12887055,2019,12.93,9.95,7.7,2019-09-02,0.8749935858779484,-1.0742301411098905,320.8361216062679,NW,1.385490588707309
1.6155351563462705e-08,2019-09-03,5.6528540529066085e-08,0.0,2019,12.93,9.95,7.7,2019-09-03,0.9352921777301364,-0.22325282626681858,283.4252025651256,W,0.9615681370341383
1.7938992846744384e-08,2019-09-04,5.780975143032663e-08,0.0071122893,2019,12.93,9.95,7.7,2019-09-04,0.3000916408167945,-0.9087891578674316,341.7262390371382,N,0.957054191958591
1.4912918344656134e-08,2019-09-05,5.429443494797681e-08,0.0,2019,12.93,9.95,7.7,2019-09-05,0.5634552737077078,-1.6304895612928603,340.936166294838,N,1.7251023317339793
7.726056579226981e-09,2019-09-06,2.994910336395762e-08,2.3493464,2019,12.93,9.95,7.7,2019-09-06,1.1569410628742642,-0.9434519343905979,309.19624734451037,NW,1.4928543718226481
8.63849736187916e-09,2019-09-07,3.532789882854104e-08,6.1982393,2019,12.93,9.95,7.7,2019-09-07,0.6045051614443461,-0.9949858983357747,328.71916462178797,NW,1.1642265364180218
8.936264173087238e-09,2019-09-08,3.004596327293996e-08,0.0,2019,12.93,9.95,7.7,2019-09-08,-0.07632203979624641,-1.4183207617865667,3.0802039470533487,N,1.4203727810238715
2.3558289763414564e-08,2019-09-09,6.91634658434026e-08,0.033527713,2019,12.93,9.95,7.7,2019-09-09,0.4796136120955149,-1.3786074320475261,340.81735929856507,N,1.4596532699939329
1.600142324892362e-08,2019-09-10,4.5427996496483214e-08,0.0,2019,12.93,9.95,7.7,2019-09-10,0.4162961377037896,-1.6529129677348666,345.86371179597,N,1.7045303614700376
6.497679179429117e-09,2019-09-11,3.39309777080965e-08,0.0,2019,12.93,9.95,7.7,2019-09-11,-1.1552283498975966,-2.625714990827772,23.74791775029115,NE,2.86861146784726
9.179897078603894e-09,2019-09-12,4.200839597012784e-08,0.0,2019,12.93,9.95,7.7,2019-09-12,-1.5505233340793185,-2.5978463490804033,30.830844473505636,NE,3.0253806806672823
7.571491926483542e-09,2019-09-13,2.314964314686918e-08,0.0,2019,12.93,9.95,7.7,2019-09-13,0.010977182123396101,-1.1231800715128581,359.44004866308416,N,1.1232337119099476
1.6155657478478247e-08,2019-09-14,5.9156196385856674e-08,0.0,2019,12.93,9.95,7.7,2019-09-14,0.21608974536259973,-1.1849655045403373,349.66513230399755,N,1.204507378558309
1.038365458200241e-08,2019-09-15,2.730580842685848e-08,0.0,2019,12.93,9.95,7.7,2019-09-15,0.4403395354747772,-1.1379738913642037,338.84603061294064,N,1.2201981330623035
1.4555810508298794e-08,2019-09-16,5.486846462593453e-08,0.37936002,2019,12.93,9.95,7.7,2019-09-16,0.12151563829845852,-1.4796832932366264,355.30524901941567,N,1.4846645070973676
1.3673997205365662e-08,2019-09-17,4.440859126958463e-08,0.03153539,2019,12.93,9.95,7.7,2019-09-17,1.0635033580991957,-1.1886290444268122,318.1800132242077,NW,1.5949540425803066
1.495076361324177e-08,2019-09-18,4.624137325132116e-08,0.029167026,2019,12.93,9.95,7.7,2019-09-18,0.4895954396989611,-1.3268878724839952,339.74693437712506,N,1.414332040476748
1.3498083463459043e-08,2019-09-19,4.30453629893246e-08,0.0,2019,12.93,9.95,7.7,2019-09-19,0.04049398294753498,-1.3964153925577798,358.33897254774126,N,1.3970024020119842
1.9772889839342334e-08,2019-09-20,6.22182387832737e-08,0.40687755,2019,12.93,9.95,7.7,2019-09-20,1.0238551629914177,-1.3528606626722548,322.88128888323433,NW,1.6966176255686474
2.7765892363085243e-08,2019-09-21,7.464245077581921e-08,0.010173726,2019,12.93,9.95,7.7,2019-09-21,1.5491758783658347,-1.1933880382113986,307.60840341090653,NW,1.9555359653702629
5.091688827507657e-09,2019-09-22,1.719312592296518e-08,0.0,2019,12.93,9.95,7.7,2019-09-22,0.5179123448001014,-1.7816513909233942,343.79125888615727,N,1.855401540280595
1.2829304361916538e-08,2019-09-23,4.279924936678725e-08,0.0017269544,2019,12.93,9.95,7.7,2019-09-23,-1.072996563381619,-1.707811673482259,32.14062898816945,NE,2.01691406289684
1.2589975131871434e-08,2019-09-24,3.614954890984734e-08,0.0,2019,12.93,9.95,7.7,2019-09-24,-0.4476937188042535,-1.4599024454752605,17.04868308508702,N,1.527005178826001
1.8013573299668906e-08,2019-09-25,6.172591493491808e-08,0.0,2019,12.93,9.95,7.7,2019-09-25,-0.513980918460422,-1.3539091216193304,20.78813102833726,N,1.4481872441592096
1.3996559043716328e-08,2019-09-26,4.1947914961038e-08,0.09293865,2019,12.93,9.95,7.7,2019-09-26,0.14988469415240818,-1.1242956585354276,352.40642784272154,N,1.1342425443187942
1.3338679945296139e-08,2019-09-27,3.802060168089927e-08,0.0,2019,12.93,9.95,7.7,2019-09-27,0.48208578758769566,-0.8416004710727267,330.1950453138465,NW,0.9698959013749282
1.987795224950295e-08,2019-09-28,7.045590075943631e-08,0.0,2019,12.93,9.95,7.7,2019-09-28,0.619961420694987,-0.3536289532979329,299.70064167563646,NW,0.7137265581164388
1.3047211325223351e-08,2019-09-29,4.024347808467832e-08,0.0,2019,12.93,9.95,7.7,2019-09-29,0.32268197006649446,-0.25517649120754665,308.33690250214823,NW,0.41138630928968595
1.7261093977760655e-08,2019-09-30,7.78795299707924e-08,0.0,2019,12.93,9.95,7.7,2019-09-30,-0.46987422307332355,0.9085646039909787,152.65375549158455,SE,1.0228741003339774
1.512902313149933e-08,2019-10-01,6.047197315117714e-08,0.0,2019,12.93,9.95,7.7,2019-10-01,0.5783945189581977,-0.30924181474579704,298.131433334457,NW,0.6558740119475377
1.0969161995388887e-08,2019-10-02,3.7249904605296535e-08,0.0,2019,12.93,9.95,7.7,2019-10-02,-0.6561522483825684,-1.5958748393588595,22.350269500325226,N,1.725500587063408
7.566514290124893e-09,2019-10-03,3.1131813051088475e-08,0.0,2019,12.93,9.95,7.7,2019-10-03,-1.052564779917399,-1.9217859374152289,28.70958073513924,NE,2.1911535329979714
1.1907596353388783e-08,2019-10-04,4.349365068101463e-08,0.0,2019,12.93,9.95,7.7,2019-10-04,-0.8579546610514324,-1.448888619740804,30.63175767339459,NE,1.683854041428262
